# SST-1M Winston cone configuration file: wavelength dependence;
# Borofloat entrance window with
# pcl12 coating, wavelength cut-off filter at 540nm
# Column 1: Wavelength [nm].
# Column 2: Simulation of average window transimissivity
906	0.00350818
908	0.00420438
910	0.00506587
912	0.00613821
914	0.00748143
916	0.00917522
918	0.01132633
920	0.0140791
922	0.01763051
924	0.02225209
926	0.02832191
928	0.0363714
930	0.04715389
932	0.06174348
934	0.08167283
936	0.10910934
938	0.14703435
940	0.19928664
942	0.27008821
944	0.36226725
946	0.47327827
948	0.58997965
950	0.68824394
952	0.74444855
954	0.75213045
956	0.72295788
958	0.67508505
960	0.62283529
962	0.5741789
964	0.53239946
966	0.49823994
968	0.47133083
970	0.45093741
972	0.43629761
974	0.42675361
976	0.42179008
978	0.42103375
980	0.4242394
982	0.43127224
984	0.44209014
986	0.45672601
988	0.47526876
990	0.4978407
992	0.52456813
994	0.5554907
996	0.59064876
998	0.62988372
1000	0.67279083
1002	0.71850295
1004	0.7659527
1006	0.81348174
1008	0.85896895
1010	0.89996567
1012	0.93396226
1014	0.95875624
1016	0.97283588
1018	0.97566073
1020	0.96774167
1022	0.95049703
1024	0.9259455
1026	0.8963449
1028	0.86387801
1030	0.83044234
1032	0.79763175
1034	0.76647926
1036	0.73775291
1038	0.71193668
1040	0.68930132
1042	0.66991701
1044	0.65385843
1046	0.64108731
1048	0.63153343
1050	0.62511355
1052	0.62181827
1054	0.62148177
1056	0.62403212
1058	0.62940637
1060	0.63754501
1062	0.64839576
1064	0.66187652
1066	0.67789221
1068	0.69631233
1070	0.7169554
1072	0.73957149
1074	0.76382511
1076	0.78928031
1078	0.8153893
1080	0.84148995
1082	0.86681587
1084	0.89052248
1086	0.91173085
1088	0.92958784
1090	0.94333658
1092	0.95238782
1094	0.95637967
1096	0.95521458
1098	0.94906589
1100	0.93835308
1102	0.92363776
1104	0.90575186
1106	0.88547957
1108	0.86361586
1110	0.84090814
1112	0.8180203
1114	0.79551555
1116	0.77385223
1118	0.75338859
1120	0.73439352
1122	0.71705985
1124	0.70151852
1126	0.68785191
1128	0.67610568
1130	0.66629882
1132	0.65843172
1134	0.65249253
1136	0.64846185
1138	0.64631599
1140	0.64602911
1142	0.64757423
1144	0.6509233
1146	0.65604653
1148	0.66291085
1150	0.67147764
1152	0.68169985
1154	0.69351205
1156	0.70682382
1158	0.72155528
1160	0.73758407
1162	0.75475641
1164	0.77288222
1166	0.79173088
1168	0.81102853
1170	0.83045763
1172	0.84965937
1174	0.86824
1176	0.88578123
1178	0.90185512
1180	0.91604268
1182	0.92795526
1184	0.93725682
1186	0.94368481
1188	0.9470673
1190	0.94733406
1192	0.94452043
1194	0.93876313
1196	0.93028908
1198	0.91939841
1200	0.90644405
1202	0.89188493
1204	0.87604077
1206	0.85931718
1208	0.84206214
1210	0.82460963
1212	0.80725613
1214	0.79025782
1216	0.77383045
1218	0.75815122
1220	0.74336202
1222	0.72957345
1224	0.71686911
1226	0.70530994
1228	0.69493823
1230	0.6857813
1232	0.6778547
1234	0.67116497
1236	0.66571187
1238	0.6614902
1240	0.65849125
1242	0.65670256
1244	0.65610938
1246	0.65669737
1248	0.65845097
1250	0.66135325
