# Borofloat entrance window with pcl12 coating,
# wavelength cut-off filter at 540nm
# Column 1: Wavelength [nm].
# Column 2: Measurment of the average window transimissivity at 25 cm from center
274.0	0.0040
274.4	0.0041
274.7	0.0000
275.1	-0.0014
275.4	0.0033
275.7	0.0037
276.1	0.0064
276.4	0.0082
276.8	0.0136
277.1	0.0189
277.5	0.0157
277.8	0.0115
278.1	0.0069
278.5	0.0115
278.8	0.0142
279.2	0.0136
279.5	0.0105
279.9	0.0108
280.2	0.0075
280.5	0.0043
280.9	0.0093
281.2	0.0111
281.6	0.0115
281.9	0.0094
282.3	0.0155
282.6	0.0161
282.9	0.0169
283.3	0.0091
283.6	0.0063
284.0	0.0026
284.3	0.0060
284.7	0.0075
285.0	0.0082
285.3	0.0044
285.7	0.0023
286.0	0.0015
286.4	0.0106
286.7	0.0192
287.1	0.0184
287.4	0.0194
287.7	0.0184
288.1	0.0212
288.4	0.0170
288.8	0.0201
289.1	0.0251
289.5	0.0252
289.8	0.0273
290.1	0.0285
290.5	0.0331
290.8	0.0289
291.2	0.0259
291.5	0.0279
291.9	0.0304
292.2	0.0386
292.5	0.0418
292.9	0.0458
293.2	0.0457
293.6	0.0464
293.9	0.0458
294.3	0.0421
294.6	0.0356
294.9	0.0310
295.3	0.0291
295.6	0.0278
296.0	0.0272
296.3	0.0269
296.7	0.0239
297.0	0.0243
297.3	0.0187
297.7	0.0222
298.0	0.0190
298.4	0.0178
298.7	0.0127
299.1	0.0096
299.4	0.0111
299.7	0.0095
300.1	0.0126
300.4	0.0145
300.8	0.0177
301.1	0.0177
301.5	0.0154
301.8	0.0144
302.1	0.0106
302.5	0.0106
302.8	0.0116
303.2	0.0137
303.5	0.0103
303.9	0.0102
304.2	0.0087
304.5	0.0129
304.9	0.0121
305.2	0.0134
305.6	0.0114
305.9	0.0123
306.2	0.0111
306.6	0.0081
306.9	0.0124
307.3	0.0133
307.6	0.0219
308.0	0.0185
308.3	0.0206
308.6	0.0142
309.0	0.0128
309.3	0.0128
309.7	0.0159
310.0	0.0160
310.4	0.0125
310.7	0.0141
311.0	0.0061
311.4	0.0098
311.7	0.0027
312.1	0.0102
312.4	0.0063
312.8	0.0133
313.1	0.0128
313.4	0.0183
313.8	0.0168
314.1	0.0155
314.5	0.0131
314.8	0.0114
315.1	0.0146
315.5	0.0162
315.8	0.0200
316.2	0.0261
316.5	0.0276
316.9	0.0326
317.2	0.0451
317.5	0.0621
317.9	0.0944
318.2	0.1293
318.6	0.1700
318.9	0.2051
319.3	0.2306
319.6	0.2630
319.9	0.2971
320.3	0.3388
320.6	0.3797
321.0	0.4204
321.3	0.4558
321.6	0.4841
322.0	0.5021
322.3	0.5186
322.7	0.5319
323.0	0.5455
323.4	0.5634
323.7	0.5847
324.0	0.6050
324.4	0.6194
324.7	0.6353
325.1	0.6504
325.4	0.6700
325.7	0.6869
326.1	0.7021
326.4	0.7155
326.8	0.7300
327.1	0.7438
327.5	0.7551
327.8	0.7701
328.1	0.7816
328.5	0.7935
328.8	0.7947
329.2	0.7982
329.5	0.7960
329.9	0.7959
330.2	0.7923
330.5	0.7956
330.9	0.7978
331.2	0.7979
331.6	0.7983
331.9	0.7940
332.2	0.7914
332.6	0.7801
332.9	0.7721
333.3	0.7673
333.6	0.7632
334.0	0.7559
334.3	0.7455
334.6	0.7398
335.0	0.7351
335.3	0.7379
335.7	0.7336
336.0	0.7338
336.3	0.7356
336.7	0.7414
337.0	0.7415
337.4	0.7367
337.7	0.7395
338.0	0.7473
338.4	0.7585
338.7	0.7616
339.1	0.7668
339.4	0.7692
339.8	0.7742
340.1	0.7745
340.4	0.7787
340.8	0.7831
341.1	0.7931
341.5	0.8043
341.8	0.8078
342.1	0.8115
342.5	0.8050
342.8	0.8076
343.2	0.8089
343.5	0.8155
343.9	0.8206
344.2	0.8220
344.5	0.8231
344.9	0.8238
345.2	0.8257
345.6	0.8262
345.9	0.8265
346.2	0.8235
346.6	0.8210
346.9	0.8200
347.3	0.8237
347.6	0.8228
347.9	0.8246
348.3	0.8252
348.6	0.8289
349.0	0.8314
349.3	0.8365
349.7	0.8431
350.0	0.8443
350.3	0.8431
350.7	0.8455
351.0	0.8496
351.4	0.8517
351.7	0.8501
352.0	0.8468
352.4	0.8484
352.7	0.8519
353.1	0.8695
353.4	0.8636
353.7	0.8588
354.1	0.8379
354.4	0.8318
354.8	0.8222
355.1	0.8214
355.5	0.8183
355.8	0.8189
356.1	0.8119
356.5	0.8172
356.8	0.8168
357.2	0.8149
357.5	0.8125
357.8	0.8156
358.2	0.8282
358.5	0.8305
358.9	0.8289
359.2	0.8317
359.5	0.8406
359.9	0.8508
360.2	0.8541
360.6	0.8551
360.9	0.8568
361.3	0.8577
361.6	0.8594
361.9	0.8580
362.3	0.8584
362.6	0.8619
363.0	0.8686
363.3	0.8661
363.6	0.8667
364.0	0.8594
364.3	0.8595
364.7	0.8526
365.0	0.8544
365.3	0.8551
365.7	0.8557
366.0	0.8544
366.4	0.8527
366.7	0.8545
367.0	0.8562
367.4	0.8559
367.7	0.8582
368.1	0.8597
368.4	0.8619
368.7	0.8633
369.1	0.8616
369.4	0.8616
369.8	0.8577
370.1	0.8567
370.4	0.8577
370.8	0.8536
371.1	0.8499
371.5	0.8414
371.8	0.8395
372.2	0.8389
